@relation stock

@attribute Date date "yyyy-MM-dd"
@attribute Open numeric
@attribute High numeric
@attribute Low numeric
@attribute Close numeric

@data
1995-06-01,19.447,19.763,19.423,19.607
1995-06-02,19.472,19.839,19.423,19.531
1995-06-05,19.088,19.447,18.722,18.978
1995-06-06,19.213,19.298,19.005,19.005
1995-06-07,18.879,19.005,18.51,18.697
1995-06-08,18.747,18.879,18.387,18.589
1995-06-09,18.646,18.77,18.437,18.536
1995-06-12,18.823,18.879,18.67,18.77
1995-06-13,19.005,19.19,18.905,19.088
1995-06-14,19.112,19.423,19.112,19.348
1995-06-15,19.472,19.556,19.348,19.348
1995-06-16,19.372,19.472,19.263,19.263
1995-06-19,19.423,19.682,19.397,19.497
1995-06-20,19.531,20.383,19.531,20.33
1995-06-21,20.383,20.517,20.198,20.198
1995-06-22,20.259,20.616,20.259,20.285
1995-06-23,20.285,20.675,20.232,20.517
1995-06-26,20.491,20.641,20.383,20.439
1995-06-27,20.408,20.526,19.657,19.839
1995-06-28,19.763,20.1,19.632,20
1995-06-29,20.047,20.408,20.047,20.174
1995-06-30,20.33,20.408,19.839,19.965
1995-07-03,20.024,20.358,19.916,20.309
1995-07-05,20.358,20.517,20.125,20.125
1995-07-06,20.198,20.566,20.149,20.566
1995-07-07,20.517,20.933,20.517,20.7
1995-07-10,20.8,21.059,20.8,20.933
1995-07-11,20.8,21.01,20.7,20.751
1995-07-12,20.875,21.218,20.726,21.142
1995-07-13,21.168,21.688,21.059,21.587
1995-07-14,21.342,21.66,21.243,21.61
1995-07-17,21.66,22.362,21.635,22.311
1995-07-18,22.253,22.595,21.403,22.253
1995-07-19,21.895,21.945,20.33,21.059
1995-07-20,21.218,21.709,21.083,21.66
1995-07-21,21.635,21.817,21.453,21.551
1995-07-24,21.66,22.437,21.525,22.362
1995-07-25,22.362,22.928,22.362,22.546
1995-07-26,22.696,22.804,22.519,22.67
1995-07-27,22.779,23.064,22.779,23.037
1995-07-28,23.064,23.14,22.855,23.012
1995-07-31,23.012,23.14,22.571,22.644
1995-08-01,22.696,22.904,22.311,22.804
1995-08-02,23.012,23.249,22.253,22.362
1995-08-03,22.152,22.779,21.97,22.67
1995-08-04,22.696,22.829,22.571,22.595
1995-08-07,22.696,22.755,22.595,22.644
1995-08-08,22.644,22.882,22.644,22.804
1995-08-09,22.882,22.964,22.804,22.855
1995-08-10,22.855,22.964,22.644,22.696
1995-08-11,22.779,22.804,22.546,22.729
1995-08-14,22.729,23.064,22.729,23.037
1995-08-15,23.086,23.32,22.928,23.295
1995-08-16,23.32,23.456,23.037,23.374
1995-08-17,23.374,23.84,23.348,23.639
1995-08-18,23.688,23.715,23.114,23.163
1995-08-21,23.163,23.163,22.152,22.203
1995-08-22,22.253,22.519,21.97,22.388
1995-08-23,22.495,22.571,22.152,22.178
1995-08-24,22.178,22.178,21.734,21.817
1995-08-25,21.587,21.918,21.587,21.61
1995-08-28,21.587,21.61,21.083,21.142
1995-08-29,21.243,21.351,20.517,21.294
1995-08-30,21.453,21.525,21.036,21.142
1995-08-31,21.318,21.587,21.218,21.503
1995-09-01,21.376,21.734,21.294,21.376
1995-09-05,21.424,21.424,20.824,21.036
1995-09-06,21.218,21.351,20.933,20.957
1995-09-07,20.911,21.059,20.591,20.675
1995-09-08,20.8,20.8,20.408,20.566
1995-09-11,20.439,20.466,19.94,20.047
1995-09-12,20,20.491,19.791,20.285
1995-09-13,20.285,20.54,19.213,19.682
1995-09-14,19.816,19.891,19.239,19.423
1995-09-15,19.298,19.298,19.056,19.19
1995-09-18,19.239,19.607,19.213,19.58
1995-09-19,19.682,20.149,19.607,20.125
1995-09-20,20.309,20.408,19.891,19.916
1995-09-21,19.916,20.073,19.531,19.632
1995-09-22,19.531,19.632,19.423,19.531
1995-09-25,19.556,19.707,19.263,19.298
1995-09-26,19.397,19.531,19.239,19.323
1995-09-27,19.263,19.657,19.112,19.632
1995-09-28,19.73,19.839,19.531,19.531
1995-09-29,19.607,19.816,19.472,19.657
1995-10-02,19.763,19.891,19.423,19.447
1995-10-03,19.447,19.816,19.423,19.73
1995-10-04,19.607,19.682,19.423,19.497
1995-10-05,19.531,19.763,19.447,19.657
1995-10-06,19.816,19.839,19.58,19.58
1995-10-09,19.531,19.58,19.139,19.139
1995-10-10,18.722,18.956,18.536,18.879
1995-10-11,19.031,19.323,18.978,19.239
1995-10-12,19.397,19.447,19.163,19.348
1995-10-13,19.556,19.607,19.239,19.239
1995-10-16,19.239,19.58,19.239,19.556
1995-10-17,19.239,20.174,18.978,20.149
1995-10-18,20.358,20.439,19.916,20.047
1995-10-19,20.149,20.466,19.965,20.439
1995-10-20,20.439,20.491,19.816,19.839
1995-10-23,19.891,20.591,19.891,20.591
1995-10-24,20.566,20.641,20.232,20.383
1995-10-25,20.491,20.491,19.965,20
1995-10-26,20.024,20.1,19.682,19.94
1995-10-27,19.94,20.1,19.916,20.073
1995-10-30,20.285,20.54,20.198,20.439
1995-10-31,20.466,20.616,20.149,20.232
1995-11-01,20.232,20.309,20.047,20.149
1995-11-02,20.174,20.774,20.125,20.726
1995-11-03,20.8,21.109,20.774,21.109
1995-11-06,21.059,21.294,20.8,20.911
1995-11-07,20.7,20.933,20.408,20.54
1995-11-08,20.616,20.824,20.232,20.33
1995-11-09,20.591,20.751,20.383,20.466
1995-11-10,20.285,20.439,20.1,20.259
1995-11-13,20.285,20.383,20.174,20.259
1995-11-14,20.149,20.259,19.816,19.839
1995-11-15,19.891,20.024,19.707,19.864
1995-11-16,19.891,20.125,19.791,19.891
1995-11-17,19.839,19.94,19.707,19.791
1995-11-20,19.763,19.839,19.348,19.348
1995-11-21,19.372,19.73,19.348,19.657
1995-11-22,19.707,20.047,19.632,19.816
1995-11-24,19.816,20.1,19.816,19.94
1995-11-27,20.073,20.259,19.891,19.94
1995-11-28,19.916,20.285,19.891,20.174
1995-11-29,20.232,20.285,20.125,20.207
1995-11-30,20.232,20.408,20.1,20.1
1995-12-01,20.174,20.174,19.707,19.707
1995-12-04,19.763,20.232,19.682,20
1995-12-05,20.149,20.207,19.891,19.916
1995-12-06,20.024,20.073,19.607,19.916
1995-12-07,19.816,19.864,19.556,19.707
1995-12-08,19.763,20.149,19.682,20.149
1995-12-11,20.207,20.232,19.94,20.024
1995-12-12,20.047,20.125,19.816,19.839
1995-12-13,19.791,19.839,19.632,19.657
1995-12-14,19.707,19.791,19.213,19.497
1995-12-15,19.139,19.139,18.697,18.77
1995-12-18,18.722,18.747,18.253,18.51
1995-12-19,18.536,19.112,18.536,19.112
1995-12-20,19.139,19.139,18.536,18.589
1995-12-21,18.697,18.956,18.67,18.905
1995-12-22,18.905,19.112,18.905,18.978
1995-12-26,19.139,19.163,19.056,19.088
1995-12-27,19.088,19.139,18.879,19.139
1995-12-28,18.956,19.005,18.722,18.747
1995-12-29,18.797,19.088,18.621,19.005
1996-01-02,19.005,19.163,18.854,18.905
1996-01-03,18.932,18.978,18.51,18.563
1996-01-04,18.536,18.536,17.811,18.069
1996-01-05,17.885,18.464,17.885,18.437
1996-01-08,18.437,18.563,18.437,18.536
1996-01-09,18.536,18.536,17.909,18.044
1996-01-10,18.021,18.563,18.021,18.145
1996-01-11,18.328,18.412,17.885,18.145
1996-01-12,18.145,18.145,17.909,17.971
1996-01-15,17.994,17.994,17.291,17.291
1996-01-16,17.501,18.253,17.369,18.095
1996-01-17,18.044,18.563,17.839,18.227
1996-01-18,18.722,20.024,18.646,20.024
1996-01-19,20.1,21.66,20.073,21.218
1996-01-22,21.109,21.61,21.083,21.267
1996-01-23,20.957,21.734,20.957,21.424
1996-01-24,21.453,22.67,21.453,22.253
1996-01-25,22.388,22.462,21.66,21.66
1996-01-26,21.61,22.102,21.525,21.787
1996-01-29,21.787,22.178,21.688,22.152
1996-01-30,22.152,22.67,22.127,22.595
1996-01-31,22.462,22.855,22.362,22.571
1996-02-01,22.621,22.964,22.495,22.67
1996-02-02,22.67,22.855,22.621,22.804
1996-02-05,22.755,23.374,22.729,23.348
1996-02-06,23.479,23.948,23.43,23.873
1996-02-07,23.715,23.84,23.194,23.43
1996-02-08,23.374,23.814,23.273,23.607
1996-02-09,23.58,23.789,23.506,23.607
1996-02-12,23.74,24.108,23.688,23.973
1996-02-13,23.715,23.898,23.607,23.639
1996-02-14,23.688,23.923,23.664,23.765
1996-02-15,23.789,24.65,23.765,24.466
1996-02-16,24.551,24.726,24.442,24.551
1996-02-20,24.282,25.142,24.282,24.783
1996-02-21,24.748,25.093,24.674,25.018
1996-02-22,25.328,26.127,25.218,25.82
1996-02-23,26.003,26.235,25.794,26.127
1996-02-26,25.768,26.103,25.768,25.976
1996-02-27,26.027,26.804,25.895,26.779
1996-02-28,26.547,26.804,26.422,26.494
1996-02-29,26.003,26.494,25.375,25.51
1996-03-01,25.301,25.328,24.342,24.574
1996-03-04,24.699,25.218,23.973,24.158
1996-03-05,24.364,24.859,24.158,24.748
1996-03-06,24.908,24.935,24.208,24.342
1996-03-07,24.342,24.442,23.998,24.364
1996-03-08,24.024,24.307,23.348,23.765
1996-03-11,23.688,24.515,23.688,24.39
1996-03-12,24.049,24.133,23.639,23.765
1996-03-13,23.814,24.257,23.814,24.108
1996-03-14,24.233,24.699,24.158,24.307
1996-03-15,24.307,24.96,24.072,24.935
1996-03-18,25.093,26.027,25.067,25.927
1996-03-19,25.951,26.103,25.274,25.328
1996-03-20,25.142,25.142,23.765,24.342
1996-03-21,24.442,24.515,23.74,23.898
1996-03-22,23.923,24.072,23.765,23.765
1996-03-25,23.898,23.948,22.546,22.621
1996-03-26,22.546,23.295,22.388,23.037
1996-03-27,23.114,23.664,22.928,23.14
1996-03-28,23.273,23.374,22.779,22.829
1996-03-29,22.964,23.664,22.964,23.14
1996-04-01,23.32,23.456,22.882,22.964
1996-04-02,23.086,24.574,22.988,24.466
1996-04-03,24.442,25.067,24.158,24.908
1996-04-04,24.935,24.935,24.39,24.491
1996-04-08,24.049,24.834,23.814,24.834
1996-04-09,24.908,24.982,24.442,24.515
1996-04-10,24.491,25.142,23.948,24.133
1996-04-11,24.208,24.624,23.873,24.442
1996-04-12,23.973,24.049,22.904,23.194
1996-04-15,23.43,23.789,23.194,23.74
1996-04-16,23.948,24.208,23.84,24.024
1996-04-17,24.282,24.982,21.503,21.895
1996-04-18,21.97,22.311,21.551,21.945
1996-04-19,21.994,22.287,21.76,21.918
1996-04-22,22.23,22.388,21.97,22.311
1996-04-23,22.362,22.411,22.203,22.26
1996-04-24,22.388,22.388,21.97,22.203
1996-04-25,22.26,22.571,22.178,22.519
1996-04-26,22.571,22.644,22.388,22.411
1996-04-29,22.411,22.621,22.337,22.595
1996-04-30,22.882,22.928,22.362,22.411
1996-05-01,22.411,22.571,22.388,22.437
1996-05-02,22.462,22.755,22.337,22.437
1996-05-03,22.519,22.67,22.411,22.495
1996-05-06,22.571,22.571,22.127,22.26
1996-05-07,22.26,22.311,21.97,22.018
1996-05-08,21.846,22.054,21.551,22.018
1996-05-09,21.994,22.411,21.994,22.26
1996-05-10,22.337,22.546,22.078,22.127
1996-05-13,22.127,22.571,22.018,22.388
1996-05-14,22.519,22.644,22.362,22.595
1996-05-15,22.67,22.855,22.571,22.67
1996-05-16,22.462,22.729,22.388,22.595
1996-05-17,22.67,23.222,22.67,23.064
1996-05-20,23.295,23.405,23.086,23.32
1996-05-21,23.273,23.32,23.037,23.086
1996-05-22,23.037,23.086,22.829,22.964
1996-05-23,22.855,22.988,22.729,22.729
1996-05-24,22.779,22.855,22.462,22.621
1996-05-28,22.729,22.755,22.437,22.519
1996-05-29,22.411,22.546,21.97,22.23
1996-05-30,22.23,22.388,22.078,22.311
1996-05-31,22.388,22.519,22.178,22.203
1996-06-03,22.127,22.152,21.846,21.918
1996-06-04,21.918,22.178,21.918,22.018
1996-06-05,22.054,22.127,21.787,21.817
1996-06-06,21.817,21.817,21.01,21.059
1996-06-07,20.073,21.218,20,21.168
1996-06-10,21.218,21.478,21.083,21.351
1996-06-11,21.478,21.709,21.294,21.453
1996-06-12,21.551,21.61,21.376,21.424
1996-06-13,21.424,21.66,21.168,21.478
1996-06-14,21.503,21.688,21.142,21.142
1996-06-17,21.193,21.376,20.983,21.318
1996-06-18,21.218,21.318,21.059,21.059
1996-06-19,21.168,21.351,21.118,21.243
1996-06-20,21.267,21.267,20.675,20.957
1996-06-21,20.957,21.168,20.439,20.517
1996-06-24,20.726,20.824,20.491,20.726
1996-06-25,20.675,20.751,20.566,20.751
1996-06-26,20.751,20.824,20.491,20.517
1996-06-27,20.466,20.726,20.309,20.566
1996-06-28,20.616,20.774,20.566,20.591
1996-07-01,20.641,21.267,20.616,21.118
1996-07-02,21.01,21.059,20.774,20.8
1996-07-03,20.751,20.824,20.408,20.491
1996-07-05,20.358,20.641,20.33,20.358
1996-07-08,20.408,20.641,20.408,20.466
1996-07-09,20.54,20.851,20.54,20.591
1996-07-10,20.54,20.7,20.33,20.566
1996-07-11,20.309,20.309,19.58,19.965
1996-07-12,19.891,19.965,19.682,19.823
1996-07-15,19.657,19.73,18.67,18.905
1996-07-16,19.19,19.916,18.67,19.916
1996-07-17,20.358,20.358,19.556,19.58
1996-07-18,19.607,19.891,19.372,19.607
1996-07-19,19.657,19.816,19.447,19.497
1996-07-22,19.423,19.423,19.112,19.239
1996-07-23,19.239,19.397,18.722,18.77
1996-07-24,18.646,19.263,18.536,19.088
1996-07-25,19.965,21.587,19.763,21.551
1996-07-26,21.453,21.66,21.142,21.61
1996-07-29,21.525,21.945,21.503,21.787
1996-07-30,21.895,22.462,21.587,22.337
1996-07-31,22.287,22.644,22.26,22.362
1996-08-01,22.462,22.67,22.311,22.311
1996-08-02,22.546,22.755,22.411,22.644
1996-08-05,22.462,22.755,22.462,22.729
1996-08-06,22.729,22.904,22.519,22.804
1996-08-07,22.882,23.479,22.829,23.43
1996-08-08,23.222,23.688,23.194,23.607
1996-08-09,23.506,23.664,23.32,23.374
1996-08-12,23.295,23.556,23.222,23.32
1996-08-13,23.222,23.405,22.696,22.755
1996-08-14,22.755,23.194,22.755,23.14
1996-08-15,23.222,23.222,23.037,23.064
1996-08-16,23.086,23.14,22.855,22.882
1996-08-19,22.855,22.964,22.779,22.882
1996-08-20,22.904,23.037,22.882,22.988
1996-08-21,22.988,23.456,22.904,23.348
1996-08-22,23.456,23.688,23.374,23.43
1996-08-23,23.32,23.639,23.295,23.506
1996-08-26,23.506,23.529,23.348,23.405
1996-08-27,23.43,23.456,23.14,23.249
1996-08-28,23.715,24.072,23.688,23.923
1996-08-29,23.948,24.024,23.84,23.948
1996-08-30,23.84,23.923,23.639,23.789
1996-09-03,23.556,23.998,23.414,23.973
1996-09-04,23.923,24.049,23.814,23.84
1996-09-05,23.715,23.814,23.506,23.529
1996-09-06,23.607,24.108,23.607,24.024
1996-09-09,24.133,24.491,24.108,24.466
1996-09-10,24.466,24.834,24.233,24.574
1996-09-11,24.282,24.6,24.282,24.551
1996-09-12,24.551,24.6,24.364,24.39
1996-09-13,24.574,25.56,24.574,25.401
1996-09-16,25.401,25.66,25.328,25.535
1996-09-17,25.585,25.72,25.274,25.72
1996-09-18,25.867,26.052,25.585,25.895
1996-09-19,25.842,26.027,25.585,25.695
1996-09-20,25.72,25.976,25.56,25.585
1996-09-23,25.427,25.951,25.401,25.842
1996-09-24,25.842,26.394,25.794,25.82
1996-09-25,25.895,26.394,25.895,26.312
1996-09-26,26.262,26.604,25.82,25.867
1996-09-27,25.951,26.103,25.794,25.951
1996-09-30,25.976,26.445,25.82,25.895
1996-10-01,25.794,26.052,25.611,25.741
1996-10-02,25.842,26.185,25.794,26.185
1996-10-03,26.162,26.262,25.927,26.003
1996-10-04,26.185,26.445,26.127,26.336
1996-10-07,26.394,26.628,26.394,26.604
1996-10-08,26.628,26.937,26.547,26.704
1996-10-09,26.837,26.913,26.235,26.262
1996-10-10,26.103,26.628,26.103,26.568
1996-10-11,26.729,27.07,26.678,27.012
1996-10-14,27.012,27.037,26.863,27.037
1996-10-15,27.197,27.305,26.754,26.937
1996-10-16,26.937,26.937,26.494,26.547
1996-10-17,26.779,26.863,26.052,26.127
1996-10-18,26.103,26.937,25.794,26.913
1996-10-21,26.628,28.158,26.369,27.07
1996-10-22,26.962,27.197,26.262,26.422
1996-10-23,26.312,27.012,26.235,26.888
1996-10-24,26.937,26.989,26.494,26.494
1996-10-25,26.285,26.628,26.285,26.312
1996-10-28,26.336,26.654,26.312,26.494
1996-10-29,26.52,26.568,26.027,26.127
1996-10-30,26.162,26.52,26.162,26.285
1996-10-31,26.312,26.863,26.185,26.837
1996-11-01,26.804,26.962,26.445,26.52
1996-11-04,26.494,26.913,26.494,26.779
1996-11-05,26.989,27.356,26.888,27.097
1996-11-06,27.171,27.848,27.097,27.749
1996-11-07,27.688,28.108,27.615,27.824
1996-11-08,27.749,27.981,27.64,27.947
1996-11-11,27.947,28.056,27.873,27.981
1996-11-12,28.081,28.241,27.663,27.715
1996-11-13,27.773,28.266,27.715,28.032
1996-11-14,28.007,28.625,28.007,28.474
1996-11-15,28.625,30.268,28.573,30.159
1996-11-18,30.111,31.205,29.745,30.528
1996-11-19,30.552,32.212,30.48,32.056
1996-11-20,31.905,33.073,31.697,31.747
1996-11-21,31.856,32.212,31.722,32.056
1996-11-22,32.056,33.051,32.056,32.966
1996-11-25,32.89,32.966,32.473,32.791
1996-11-26,32.766,33.442,32.658,32.866
1996-11-27,32.918,33.334,32.816,32.89
1996-11-29,32.89,33.199,32.89,33.15
1996-12-02,33.199,34.01,33.199,33.909
1996-12-03,34.037,34.529,33.827,33.827
1996-12-04,33.876,34.111,33.1,33.701
1996-12-05,33.567,33.827,32.943,32.966
1996-12-06,32.033,32.866,31.905,32.373
1996-12-09,32.581,33.308,32.499,33.282
1996-12-10,33.591,33.676,32.816,32.816
1996-12-11,32.291,32.998,31.98,32.473
1996-12-12,32.89,32.966,31.513,31.538
1996-12-13,31.673,32.212,31.621,31.797
1996-12-16,31.821,31.882,30.628,30.912
1996-12-17,30.863,31.957,30.653,31.59
1996-12-18,31.722,33.073,31.697,32.998
1996-12-19,33.235,33.235,32.705,32.89
1996-12-20,32.89,32.943,32.056,32.165
1996-12-23,32.033,32.325,31.773,32.089
1996-12-24,32.056,32.449,32.056,32.398
1996-12-26,32.734,32.943,32.265,32.398
1996-12-27,32.373,32.373,31.931,32.265
1996-12-30,32.291,32.348,31.957,31.957
1996-12-31,31.98,32.325,31.388,31.513
1997-01-02,31.98,32.113,31.255,31.882
1997-01-03,32.239,33.1,32.212,33.1
1997-01-06,33.15,33.984,32.966,33.544
1997-01-07,33.467,34.059,33.15,33.984
1997-01-08,34.146,34.167,33.1,33.26
1997-01-09,33.235,33.701,32.943,33.676
1997-01-10,33.384,34.111,33.308,33.909
1997-01-13,33.909,34.586,33.853,34.083
1997-01-14,34.32,34.869,34.22,34.745
1997-01-15,34.613,35.021,33.984,34.246
1997-01-16,34.267,34.686,33.961,34.43
1997-01-17,34.345,34.477,34.083,34.375
1997-01-20,34.295,34.869,34.22,34.738
1997-01-21,34.613,35.387,34.613,34.947
1997-01-22,33.073,33.282,32.239,32.866
1997-01-23,33.051,33.334,31.33,31.565
1997-01-24,31.59,32.033,30.995,31.304
1997-01-27,31.487,31.565,30.159,30.319
1997-01-28,31.178,32.089,30.912,31.355
1997-01-29,31.931,32.606,31.697,32.532
1997-01-30,32.816,32.918,32.398,32.705
1997-01-31,32.791,32.842,32.473,32.633
1997-02-03,32.734,32.734,32.141,32.212
1997-02-04,32.191,32.191,31.355,31.957
1997-02-05,31.957,31.957,30.268,30.946
1997-02-06,30.995,31.144,30.268,30.371
1997-02-07,30.885,31.205,30.345,30.946
1997-02-10,30.946,30.946,29.536,29.693
1997-02-11,29.828,30.212,29.358,30.212
1997-02-12,29.951,30.503,29.745,30.159
1997-02-13,30.187,30.813,30.187,30.443
1997-02-14,30.443,30.738,29.951,30.159
1997-02-18,30.268,30.268,29.767,30.212
1997-02-19,30.212,30.345,29.745,29.876
1997-02-20,29.767,29.851,29.176,29.383
1997-02-21,29.275,29.302,28.526,28.625
1997-02-24,28.625,29.951,28.598,29.928
1997-02-25,30.036,30.786,29.977,30.48
1997-02-26,30.579,30.679,29.951,30.552
1997-02-27,30.552,30.552,29.745,29.745
1997-02-28,29.767,30.319,29.251,29.903
1997-03-03,29.903,30.528,29.876,30.187
1997-03-04,30.295,30.528,29.643,30.135
1997-03-05,30.345,30.48,30.036,30.268
1997-03-06,30.295,30.995,30.086,30.503
1997-03-07,30.628,30.712,29.977,30.111
1997-03-10,30.111,30.579,30.036,30.395
1997-03-11,30.443,31.144,30.371,30.371
1997-03-12,30.371,30.628,29.977,30.135
1997-03-13,30.111,30.418,29.592,29.718
1997-03-14,29.876,30.036,29.567,29.876
1997-03-17,29.693,29.767,28.573,29.018
1997-03-18,29.092,29.275,28.682,28.993
1997-03-19,28.833,28.858,28.266,28.682
1997-03-20,28.708,29.065,28.39,28.474
1997-03-21,28.474,28.526,27.482,27.563
1997-03-24,27.589,28.474,27.037,28.447
1997-03-25,28.474,28.782,28.032,28.266
1997-03-26,28.39,29.358,28.189,29.176
1997-03-27,29.225,29.459,28.315,28.498
1997-03-31,28.55,29.018,27.947,28.55
1997-04-01,28.498,28.659,28.216,28.447
1997-04-02,28.474,28.573,27.715,27.824
1997-04-03,27.455,27.514,26.804,27.28
1997-04-04,26.469,27.28,26.445,26.888
1997-04-07,27.197,27.773,27.146,27.563
1997-04-08,27.514,28.474,27.514,28.424
1997-04-09,28.708,28.708,27.663,27.688
1997-04-10,27.824,28.056,27.64,27.663
1997-04-11,27.514,28.032,27.33,27.749
1997-04-14,27.981,28.474,27.715,28.39
1997-04-15,28.833,28.916,27.947,28.682
1997-04-16,28.573,28.782,28.241,28.598
1997-04-17,28.573,29.065,28.447,28.659
1997-04-18,28.708,29.151,28.659,29.065
1997-04-21,29.041,29.383,28.424,28.573
1997-04-22,28.55,29.151,28.032,29.126
1997-04-23,29.126,29.903,28.916,29.619
1997-04-24,31.304,32.658,31.304,31.957
1997-04-25,31.673,31.797,31.33,31.355
1997-04-28,31.123,31.565,31.02,31.28
1997-04-29,31.697,33.073,31.621,32.943
1997-04-30,32.842,33.519,32.705,33.384
1997-05-01,33.384,33.617,33.15,33.567
1997-05-02,33.492,33.876,33.26,33.726
1997-05-05,33.876,34.586,33.827,34.551
1997-05-06,34.502,34.82,34.246,34.43
1997-05-07,34.192,34.713,33.726,33.726
1997-05-08,34.111,35.205,34.01,34.82
1997-05-09,35.102,35.205,34.66,34.847
1997-05-12,34.995,36.089,34.968,36.089
1997-05-13,36.348,36.84,36.063,36.117
1997-05-14,36.249,36.408,35.755,36.164
1997-05-15,36.224,36.533,36.017,36.164
1997-05-16,35.99,36.139,35.286,35.363
1997-05-19,35.339,35.439,34.713,35.102
1997-05-20,35.054,36.507,35.021,36.139
1997-05-21,36.348,36.9,36.272,36.43
1997-05-22,36.43,36.607,35.881,35.881
1997-05-23,36.063,36.373,36.017,36.063
1997-05-27,36.197,37.282,36.197,37.282
1997-05-28,37.65,38.22,36.815,37.491
1997-05-29,37.443,37.443,36.408,36.507
1997-05-30,35.363,36.716,35.154,35.99
1997-06-02,36.507,36.557,36.037,36.249
1997-06-03,35.931,36.037,34.995,35.102
1997-06-04,35.363,35.624,34.01,34.686
1997-06-05,34.947,35.313,34.167,34.477
1997-06-06,34.738,35.779,34.375,35.624
1997-06-09,35.779,36.457,35.624,36.139
1997-06-10,36.249,36.557,35.57,35.881
1997-06-11,35.881,36.348,35.83,36.249
1997-06-12,35.881,36.767,35.57,36.665
1997-06-13,36.716,37.343,36.665,37.023
1997-06-16,36.924,37.443,36.874,37.133
1997-06-17,37.343,37.75,37.023,37.39
1997-06-18,37.184,37.234,36.716,37.023
1997-06-19,37.073,37.75,37.073,37.282
1997-06-20,37.39,38.252,37.343,37.39
1997-06-23,37.39,38.016,36.457,36.507
1997-06-24,37.343,38.376,37.234,38.194
1997-06-25,38.22,39.003,38.016,38.22
1997-06-26,38.194,38.662,37.552,37.702
1997-06-27,37.962,38.275,37.935,37.962
1997-06-30,38.376,38.484,37.491,37.552
1997-07-01,37.552,38.376,37.491,38.194
1997-07-02,38.117,38.954,38.117,38.868
1997-07-03,39.47,39.571,39.237,39.447
1997-07-07,39.521,39.731,39.103,39.311
1997-07-08,39.311,39.839,39.311,39.839
1997-07-09,39.94,40.223,39.657,40.015
1997-07-10,39.395,40.015,39.128,39.839
1997-07-11,39.864,40.514,39.78,39.839
1997-07-14,39.78,40.124,39.103,39.631
1997-07-15,39.47,40.039,38.844,39.94
1997-07-16,39.839,40.774,39.679,40.615
1997-07-17,40.689,42.326,40.406,41.45
1997-07-18,41.599,43.787,41.599,43.47
1997-07-21,43.787,44.234,42.509,43.162
1997-07-22,41.809,43.06,41.342,42.855
1997-07-23,43.422,44.515,42.927,43.74
1997-07-24,43.947,45.117,43.47,44.856
1997-07-25,44.907,45.117,43.947,44.515
1997-07-28,44.305,44.465,43.606,43.678
1997-07-29,43.47,43.528,42.745,42.802
1997-07-30,42.802,44.097,42.802,44.097
1997-07-31,44.148,44.515,43.678,43.996
1997-08-01,43.886,44.072,42.976,43.578
1997-08-04,43.504,44.305,43.394,44.206
1997-08-05,44.305,44.907,44.305,44.305
1997-08-06,44.279,45.525,44.021,44.881
1997-08-07,45.141,45.451,44.465,44.674
1997-08-08,44.234,44.564,43.27,43.787
1997-08-11,43.578,43.811,42.855,42.855
1997-08-12,43.003,43.947,42.855,43.037
1997-08-13,44.021,44.097,42.745,43.422
1997-08-14,43.504,43.74,42.693,43.112
1997-08-15,42.976,43.478,41.551,41.573
1997-08-18,42.018,43.323,41.475,43.27
1997-08-19,43.578,44.933,43.37,44.907
1997-08-20,44.773,45.117,44.148,44.933
1997-08-21,44.724,44.907,43.787,43.996
1997-08-22,42.645,44.357,42.617,44.255
1997-08-25,44.255,44.515,43.478,43.678
1997-08-26,43.003,43.422,42.877,42.976
1997-08-27,42.927,43.606,42.645,43.213
1997-08-28,42.745,43.213,42.018,42.069
1997-08-29,41.835,42.802,41.801,42.176
1997-09-02,42.176,43.394,42.126,43.295
1997-09-03,43.185,43.74,43.06,43.086
1997-09-04,43.086,43.504,42.855,43.162
1997-09-05,43.655,43.787,43.086,43.112
1997-09-08,43.239,43.394,42.693,42.802
1997-09-09,42.855,43.27,41.599,41.599
